hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,ADR,Revenue,market_segment,distribution_channel,to_name,company,lead_time,reservation_status_date,Reservation Status
3,Nur Property,11/10/15,2015,Oct,Peak Season,IE,17,16,132.51,2120.21,Group,TA/TO,Oceanic Travels,Company B,17,28/09/15,Confirmed
1,Kasha Property,12/10/15,2015,Oct,Peak Season,LT,6,5,376.77,1883.85,Corporate,OTA,TO Africa,Company C,40,03/10/15,Confirmed
2,Casa Property,12/10/15,2015,Oct,Peak Season,HU,14,13,135.2,1757.56,Business,TA/TO,ZanziTours,Company C,148,05/10/15,No Show
6,Fun Property,12/10/15,2015,Oct,Peak Season,CN,20,16,138.43,2214.94,Corporate,Group,ZanziTours,Company B,23,30/09/15,No Show
5,Loop Property,12/10/15,2015,Oct,Peak Season,NL,17,14,130.77,1830.77,Business,Group,ZanziTours,,161,15/09/15,Confirmed
4,Michamvi Property,12/10/15,2015,Oct,Peak Season,IN,18,15,140.32,2104.74,Leisure,TA/TO,TO Africa,Company C,10,11/10/15,Confirmed
7,Mwezi Property,12/10/15,2015,Oct,Peak Season,EE,22,17,131.18,2230.02,Leisure,Group,ZanziTours,,90,06/10/15,Confirmed
3,Nur Property,12/10/15,2015,Oct,Peak Season,LU,17,16,130.39,2086.27,Group,TA/TO,ZanziTours,,116,19/09/15,Canceled
1,Kasha Property,13/10/15,2015,Oct,Peak Season,DK,6,5,369.21,1846.06,Business,OTA,ZanziTours,,156,20/09/15,Canceled
2,Casa Property,13/10/15,2015,Oct,Peak Season,UK,14,13,128.78,1674.2,Group,OTA,TO Africa,Company A,7,24/09/15,Confirmed
6,Fun Property,13/10/15,2015,Oct,Peak Season,UK,20,18,142.98,2573.56,Corporate,OTA,ZanziTours,Company A,72,21/09/15,Canceled
5,Loop Property,13/10/15,2015,Oct,Peak Season,AT,17,14,139.5,1952.99,Corporate,Website,TO Africa,,128,04/10/15,No Show
4,Michamvi Property,13/10/15,2015,Oct,Peak Season,BR,18,17,135.58,2304.84,Business,TA/TO,Oceanic Travels,Company A,148,15/09/15,Canceled
7,Mwezi Property,13/10/15,2015,Oct,Peak Season,LU,22,19,121.75,2313.22,Leisure,Direct,ZanziTours,Company A,61,17/09/15,Canceled
3,Nur Property,13/10/15,2015,Oct,Peak Season,DK,17,14,132.06,1848.88,Leisure,TA/TO,Oceanic Travels,Company A,25,08/10/15,Confirmed
1,Kasha Property,14/10/15,2015,Oct,Peak Season,CH,6,5,369.65,1848.24,Leisure,OTA,Sunset Ltd,Company A,63,23/09/15,No Show
2,Casa Property,14/10/15,2015,Oct,Peak Season,AU,14,11,132.99,1462.87,Leisure,Group,Sunset Ltd,Company A,107,25/09/15,Canceled
6,Fun Property,14/10/15,2015,Oct,Peak Season,BG,20,16,129.96,2079.43,Leisure,Website,TO Africa,,145,27/09/15,Canceled
5,Loop Property,14/10/15,2015,Oct,Peak Season,AU,17,15,131.55,1973.22,Group,Group,ZanziTours,Company C,57,24/09/15,Confirmed
4,Michamvi Property,14/10/15,2015,Oct,Peak Season,BR,18,16,128.43,2054.83,Corporate,OTA,TO Africa,Company A,56,04/10/15,Confirmed
7,Mwezi Property,14/10/15,2015,Oct,Peak Season,BE,22,19,131.63,2500.9,Leisure,Group,Sunset Ltd,Company B,111,05/10/15,Canceled
3,Nur Property,14/10/15,2015,Oct,Peak Season,BR,17,16,130.2,2083.25,Group,Direct,TO Africa,Company A,112,22/09/15,Canceled
1,Kasha Property,15/10/15,2015,Oct,Peak Season,AE,6,5,361.97,1809.86,Corporate,Website,ZanziTours,Company A,130,14/10/15,Canceled
2,Casa Property,15/10/15,2015,Oct,Peak Season,AT,14,11,142.2,1564.25,Leisure,OTA,Oceanic Travels,Company C,63,09/10/15,No Show
6,Fun Property,15/10/15,2015,Oct,Peak Season,FR,20,18,146.92,2644.63,Business,Website,Oceanic Travels,Company A,140,05/10/15,Confirmed
5,Loop Property,15/10/15,2015,Oct,Peak Season,SK,17,14,135.19,1892.61,Leisure,Group,TO Africa,,169,28/09/15,Confirmed
4,Michamvi Property,15/10/15,2015,Oct,Peak Season,AU,18,16,137.82,2205.06,Group,OTA,Oceanic Travels,Company C,117,20/09/15,Confirmed
7,Mwezi Property,15/10/15,2015,Oct,Peak Season,EE,22,18,134.24,2416.36,Leisure,TA/TO,TO Africa,Company A,179,10/10/15,No Show
3,Nur Property,15/10/15,2015,Oct,Peak Season,IE,17,14,132.64,1856.96,Group,TA/TO,TO Africa,Company C,52,13/10/15,No Show
1,Kasha Property,16/10/15,2015,Oct,Peak Season,RO,6,5,394.64,1973.22,Business,OTA,ZanziTours,,177,12/10/15,Confirmed
2,Casa Property,16/10/15,2015,Oct,Peak Season,LU,14,12,130.88,1570.54,Leisure,OTA,Sunset Ltd,,112,19/09/15,Canceled
6,Fun Property,16/10/15,2015,Oct,Peak Season,PL,20,17,133.5,2269.51,Leisure,Website,Oceanic Travels,Company B,8,19/09/15,Confirmed
5,Loop Property,16/10/15,2015,Oct,Peak Season,BE,17,14,131.44,1840.14,Group,TA/TO,ZanziTours,,15,15/10/15,Confirmed
4,Michamvi Property,16/10/15,2015,Oct,Peak Season,SK,18,15,146.36,2195.36,Business,Group,ZanziTours,Company B,26,30/09/15,Confirmed
7,Mwezi Property,16/10/15,2015,Oct,Peak Season,IN,22,19,129.64,2463.08,Leisure,OTA,Sunset Ltd,Company A,72,10/10/15,Confirmed
3,Nur Property,16/10/15,2015,Oct,Peak Season,CH,17,15,129.04,1935.55,Leisure,OTA,Sunset Ltd,Company A,131,14/10/15,No Show
1,Kasha Property,17/10/15,2015,Oct,Peak Season,LV,6,5,363.08,1815.42,Leisure,TA/TO,Oceanic Travels,Company B,159,20/09/15,Confirmed
2,Casa Property,17/10/15,2015,Oct,Peak Season,US,14,12,141.66,1699.94,Leisure,Direct,TO Africa,,70,28/09/15,No Show
6,Fun Property,17/10/15,2015,Oct,Peak Season,NL,20,18,135.53,2439.5,Leisure,Corporate,TO Africa,Company A,42,05/10/15,No Show
5,Loop Property,17/10/15,2015,Oct,Peak Season,BE,17,16,131.3,2100.72,Corporate,Direct,Oceanic Travels,Company B,59,18/09/15,Confirmed
4,Michamvi Property,17/10/15,2015,Oct,Peak Season,IE,18,16,146.98,2351.62,Business,OTA,Oceanic Travels,Company C,151,30/09/15,Canceled
7,Mwezi Property,17/10/15,2015,Oct,Peak Season,SK,22,19,148.51,2821.63,Group,OTA,TO Africa,Company C,11,09/10/15,Canceled
3,Nur Property,17/10/15,2015,Oct,Peak Season,DE,17,15,133.36,2000.44,Corporate,Website,Oceanic Travels,Company C,14,16/10/15,Confirmed
1,Kasha Property,18/10/15,2015,Oct,Peak Season,CH,6,5,398.31,1991.57,Corporate,Website,ZanziTours,Company C,95,07/10/15,Canceled
2,Casa Property,18/10/15,2015,Oct,Peak Season,HU,14,12,121.71,1460.49,Business,TA/TO,Sunset Ltd,Company C,154,23/09/15,Confirmed
6,Fun Property,18/10/15,2015,Oct,Peak Season,AT,20,17,134.76,2290.96,Group,TA/TO,Sunset Ltd,Company A,126,09/10/15,Canceled
5,Loop Property,18/10/15,2015,Oct,Peak Season,FR,17,15,145.74,2186.04,Business,Direct,TO Africa,Company C,40,29/09/15,No Show
4,Michamvi Property,18/10/15,2015,Oct,Peak Season,FR,18,16,141.66,2266.58,Group,OTA,TO Africa,,114,02/10/15,Canceled
7,Mwezi Property,18/10/15,2015,Oct,Peak Season,LV,22,18,125.12,2252.25,Corporate,Group,ZanziTours,Company A,99,23/09/15,Canceled
3,Nur Property,18/10/15,2015,Oct,Peak Season,CH,17,14,143.5,2009.01,Corporate,TA/TO,Sunset Ltd,Company B,85,27/09/15,No Show
1,Kasha Property,19/10/15,2015,Oct,Peak Season,RO,6,5,393.88,1969.42,Business,OTA,Sunset Ltd,Company B,127,23/09/15,Canceled
2,Casa Property,19/10/15,2015,Oct,Peak Season,BG,14,11,138.66,1525.21,Leisure,TA/TO,Oceanic Travels,Company B,13,14/10/15,No Show
6,Fun Property,19/10/15,2015,Oct,Peak Season,CH,20,17,136.88,2326.88,Leisure,OTA,ZanziTours,,139,19/09/15,Canceled
5,Loop Property,19/10/15,2015,Oct,Peak Season,RO,17,16,137.29,2196.71,Business,Website,Oceanic Travels,Company B,62,27/09/15,Canceled
4,Michamvi Property,19/10/15,2015,Oct,Peak Season,DK,18,16,123.43,1974.88,Business,OTA,Oceanic Travels,Company A,94,13/10/15,Canceled
7,Mwezi Property,19/10/15,2015,Oct,Peak Season,AT,22,20,130.24,2604.88,Business,OTA,TO Africa,Company A,143,07/10/15,No Show
3,Nur Property,19/10/15,2015,Oct,Peak Season,BG,17,15,132.7,1990.55,Leisure,OTA,TO Africa,Company C,76,02/10/15,Confirmed
1,Kasha Property,20/10/15,2015,Oct,Peak Season,FR,6,5,379,1895,Leisure,OTA,ZanziTours,Company C,6,13/10/15,Canceled
2,Casa Property,20/10/15,2015,Oct,Peak Season,LV,14,13,128.1,1665.36,Business,TA/TO,ZanziTours,Company B,9,17/10/15,Confirmed
6,Fun Property,20/10/15,2015,Oct,Peak Season,AU,20,19,138.86,2638.42,Business,TA/TO,Sunset Ltd,Company C,65,28/09/15,Canceled
5,Loop Property,20/10/15,2015,Oct,Peak Season,BE,17,16,127.53,2040.41,Corporate,OTA,Oceanic Travels,Company C,10,21/09/15,Confirmed
4,Michamvi Property,20/10/15,2015,Oct,Peak Season,CZ,18,16,124.29,1988.71,Corporate,TA/TO,Sunset Ltd,Company C,126,23/09/15,Canceled
7,Mwezi Property,20/10/15,2015,Oct,Peak Season,IE,22,20,135.44,2708.87,Business,Group,TO Africa,Company B,124,19/10/15,Confirmed
3,Nur Property,20/10/15,2015,Oct,Peak Season,DK,17,15,134.78,2021.68,Leisure,Direct,Oceanic Travels,,120,30/09/15,Canceled
1,Kasha Property,21/10/15,2015,Oct,Peak Season,CA,6,5,398.42,1992.11,Corporate,OTA,ZanziTours,Company A,36,18/10/15,Confirmed
2,Casa Property,21/10/15,2015,Oct,Peak Season,UK,14,12,132.89,1594.65,Group,Direct,Sunset Ltd,Company B,74,24/09/15,Confirmed
6,Fun Property,21/10/15,2015,Oct,Peak Season,UK,20,19,136.33,2590.31,Leisure,Group,Sunset Ltd,,142,13/10/15,No Show
5,Loop Property,21/10/15,2015,Oct,Peak Season,UK,17,14,127.2,1780.75,Leisure,TA/TO,Oceanic Travels,Company A,76,17/10/15,Confirmed
4,Michamvi Property,21/10/15,2015,Oct,Peak Season,AU,18,15,140.88,2113.14,Corporate,Direct,Sunset Ltd,Company B,140,21/09/15,No Show
7,Mwezi Property,21/10/15,2015,Oct,Peak Season,IN,22,19,123.61,2348.51,Business,Direct,Oceanic Travels,Company A,46,07/10/15,Canceled
3,Nur Property,21/10/15,2015,Oct,Peak Season,ZA,17,15,136.26,2043.93,Group,TA/TO,Sunset Ltd,,141,18/10/15,No Show
1,Kasha Property,22/10/15,2015,Oct,Peak Season,AT,6,5,401.11,2005.57,Corporate,OTA,Oceanic Travels,Company A,35,23/09/15,Confirmed
2,Casa Property,22/10/15,2015,Oct,Peak Season,AT,14,12,123.23,1478.8,Business,OTA,Sunset Ltd,Company B,137,12/10/15,Confirmed
6,Fun Property,22/10/15,2015,Oct,Peak Season,NL,20,16,136.5,2183.93,Corporate,OTA,Oceanic Travels,Company A,117,05/10/15,Confirmed
5,Loop Property,22/10/15,2015,Oct,Peak Season,AT,17,15,124.94,1874.16,Group,Direct,ZanziTours,Company B,126,07/10/15,Canceled
4,Michamvi Property,22/10/15,2015,Oct,Peak Season,LU,18,17,141.4,2403.79,Group,OTA,ZanziTours,Company C,64,10/10/15,No Show
7,Mwezi Property,22/10/15,2015,Oct,Peak Season,CH,22,18,147.27,2650.79,Group,TA/TO,Oceanic Travels,,51,28/09/15,Canceled
3,Nur Property,22/10/15,2015,Oct,Peak Season,LU,17,15,125.14,1877.04,Leisure,TA/TO,Oceanic Travels,,151,20/10/15,Canceled
1,Kasha Property,23/10/15,2015,Oct,Peak Season,PL,6,5,387.81,1939.03,Group,Direct,TO Africa,Company C,28,03/10/15,Confirmed
2,Casa Property,23/10/15,2015,Oct,Peak Season,BE,14,12,132.18,1586.2,Corporate,Group,TO Africa,Company C,52,14/10/15,No Show
6,Fun Property,23/10/15,2015,Oct,Peak Season,FR,20,17,121.22,2060.73,Leisure,OTA,TO Africa,Company C,25,08/10/15,Confirmed
5,Loop Property,23/10/15,2015,Oct,Peak Season,LV,17,14,142.53,1995.36,Leisure,Group,Sunset Ltd,Company C,50,07/10/15,No Show
4,Michamvi Property,23/10/15,2015,Oct,Peak Season,FR,18,14,133.05,1862.75,Group,Website,Oceanic Travels,,79,06/10/15,Canceled
7,Mwezi Property,23/10/15,2015,Oct,Peak Season,EE,22,18,140.71,2532.83,Group,OTA,Oceanic Travels,Company C,178,28/09/15,No Show
3,Nur Property,23/10/15,2015,Oct,Peak Season,US,17,14,139.78,1956.95,Corporate,OTA,Oceanic Travels,Company C,121,25/09/15,Confirmed
1,Kasha Property,24/10/15,2015,Oct,Peak Season,UK,6,5,391.51,1957.54,Corporate,Direct,Oceanic Travels,Company A,116,30/09/15,Confirmed
2,Casa Property,24/10/15,2015,Oct,Peak Season,BE,14,12,131.48,1577.73,Corporate,OTA,Oceanic Travels,Company B,151,14/10/15,Canceled
6,Fun Property,24/10/15,2015,Oct,Peak Season,SI,20,17,131.9,2242.24,Group,Group,ZanziTours,Company B,157,28/09/15,Confirmed
5,Loop Property,24/10/15,2015,Oct,Peak Season,DK,17,14,137.18,1920.58,Business,TA/TO,Oceanic Travels,Company C,160,19/10/15,No Show
4,Michamvi Property,24/10/15,2015,Oct,Peak Season,DK,18,15,133.51,2002.71,Group,Group,Sunset Ltd,Company C,79,03/10/15,Confirmed
7,Mwezi Property,24/10/15,2015,Oct,Peak Season,DK,22,20,142.9,2858.04,Group,TA/TO,Oceanic Travels,,23,08/10/15,No Show
3,Nur Property,24/10/15,2015,Oct,Peak Season,CN,17,15,144.15,2162.18,Business,OTA,TO Africa,Company A,157,01/10/15,No Show
1,Kasha Property,25/10/15,2015,Oct,Peak Season,NL,6,5,407.02,2035.12,Group,OTA,ZanziTours,Company B,72,25/09/15,No Show
2,Casa Property,25/10/15,2015,Oct,Peak Season,ZA,14,12,133.22,1598.65,Group,Website,ZanziTours,Company B,54,13/10/15,No Show
6,Fun Property,25/10/15,2015,Oct,Peak Season,CZ,20,17,134.82,2291.93,Leisure,OTA,Sunset Ltd,Company A,14,08/10/15,Canceled
5,Loop Property,25/10/15,2015,Oct,Peak Season,ZA,17,14,133.46,1868.38,Leisure,OTA,Sunset Ltd,Company A,69,07/10/15,No Show
4,Michamvi Property,25/10/15,2015,Oct,Peak Season,BE,18,15,132.68,1990.27,Business,TA/TO,ZanziTours,Company A,154,25/09/15,Confirmed
7,Mwezi Property,25/10/15,2015,Oct,Peak Season,BE,22,20,137.18,2743.64,Business,TA/TO,ZanziTours,Company C,17,13/10/15,Canceled
3,Nur Property,25/10/15,2015,Oct,Peak Season,CN,17,15,132.88,1993.13,Leisure,OTA,ZanziTours,,11,03/10/15,Canceled
1,Kasha Property,26/10/15,2015,Oct,Peak Season,IE,6,4,378.05,1512.19,Business,Direct,Sunset Ltd,,171,13/10/15,Canceled
2,Casa Property,26/10/15,2015,Oct,Peak Season,SG,14,12,129.48,1553.75,Corporate,Direct,ZanziTours,Company A,154,08/10/15,Canceled
6,Fun Property,26/10/15,2015,Oct,Peak Season,RO,20,17,137.07,2330.17,Corporate,OTA,Sunset Ltd,Company A,76,27/09/15,No Show
5,Loop Property,26/10/15,2015,Oct,Peak Season,EE,17,15,142.9,2143.46,Group,OTA,Oceanic Travels,,172,11/10/15,Confirmed
4,Michamvi Property,26/10/15,2015,Oct,Peak Season,NL,18,15,146.94,2204.05,Leisure,OTA,Oceanic Travels,Company C,63,12/10/15,No Show
7,Mwezi Property,26/10/15,2015,Oct,Peak Season,BR,22,19,140.69,2673.15,Group,Website,TO Africa,,79,25/10/15,Confirmed
3,Nur Property,26/10/15,2015,Oct,Peak Season,BE,17,14,126.24,1767.3,Business,TA/TO,ZanziTours,,162,05/10/15,Canceled
1,Kasha Property,27/10/15,2015,Oct,Peak Season,SI,6,5,409.95,2049.77,Business,Direct,Oceanic Travels,,25,27/09/15,Confirmed
2,Casa Property,27/10/15,2015,Oct,Peak Season,HU,14,12,132.63,1591.51,Corporate,Direct,Sunset Ltd,Company B,152,14/10/15,Confirmed
6,Fun Property,27/10/15,2015,Oct,Peak Season,SK,20,16,127.52,2040.29,Corporate,OTA,Oceanic Travels,Company C,177,23/10/15,No Show
5,Loop Property,27/10/15,2015,Oct,Peak Season,JP,17,14,133.48,1868.66,Group,Group,TO Africa,Company B,1,17/10/15,No Show
4,Michamvi Property,27/10/15,2015,Oct,Peak Season,LV,18,15,133.04,1995.65,Business,OTA,ZanziTours,Company B,26,18/10/15,No Show
7,Mwezi Property,27/10/15,2015,Oct,Peak Season,DE,22,20,136.03,2720.65,Leisure,Website,ZanziTours,Company C,127,02/10/15,No Show
3,Nur Property,27/10/15,2015,Oct,Peak Season,LU,17,16,132.75,2123.92,Corporate,TA/TO,Oceanic Travels,Company A,84,01/10/15,No Show
1,Kasha Property,28/10/15,2015,Oct,Peak Season,DE,6,5,395.4,1976.98,Business,TA/TO,TO Africa,Company A,85,23/10/15,No Show
2,Casa Property,28/10/15,2015,Oct,Peak Season,LT,14,13,138.33,1798.35,Group,Direct,Sunset Ltd,Company A,117,04/10/15,Canceled
6,Fun Property,28/10/15,2015,Oct,Peak Season,BE,20,17,134.08,2279.32,Corporate,OTA,TO Africa,Company C,28,11/10/15,No Show
5,Loop Property,28/10/15,2015,Oct,Peak Season,JP,17,15,134.12,2011.75,Corporate,Group,Sunset Ltd,Company A,119,23/10/15,Canceled
4,Michamvi Property,28/10/15,2015,Oct,Peak Season,CH,18,16,128.34,2053.5,Corporate,TA/TO,Sunset Ltd,,19,13/10/15,Confirmed
7,Mwezi Property,28/10/15,2015,Oct,Peak Season,RO,22,20,131.18,2623.57,Group,Direct,ZanziTours,Company B,49,13/10/15,Canceled
3,Nur Property,28/10/15,2015,Oct,Peak Season,EE,17,14,132.34,1852.78,Leisure,OTA,Oceanic Travels,Company B,9,16/10/15,Canceled
1,Kasha Property,29/10/15,2015,Oct,Peak Season,AU,6,5,417.45,2087.27,Business,OTA,Oceanic Travels,Company C,4,21/10/15,No Show
2,Casa Property,29/10/15,2015,Oct,Peak Season,AT,14,12,137.98,1655.71,Business,Website,Sunset Ltd,Company B,77,10/10/15,Canceled
6,Fun Property,29/10/15,2015,Oct,Peak Season,EE,20,16,128.63,2058.08,Group,OTA,TO Africa,Company A,98,06/10/15,No Show
5,Loop Property,29/10/15,2015,Oct,Peak Season,FR,17,14,127.23,1781.28,Business,OTA,TO Africa,Company B,65,20/10/15,Confirmed
4,Michamvi Property,29/10/15,2015,Oct,Peak Season,HU,18,16,135.77,2172.31,Business,Group,Sunset Ltd,Company A,53,07/10/15,Confirmed
7,Mwezi Property,29/10/15,2015,Oct,Peak Season,FR,22,18,128.05,2304.93,Leisure,OTA,Oceanic Travels,Company C,163,23/10/15,No Show
3,Nur Property,29/10/15,2015,Oct,Peak Season,FR,17,15,139.76,2096.46,Leisure,Direct,Oceanic Travels,,16,01/10/15,No Show
1,Kasha Property,30/10/15,2015,Oct,Peak Season,UK,6,5,412.15,2060.77,Corporate,OTA,Oceanic Travels,Company A,111,17/10/15,Canceled
2,Casa Property,30/10/15,2015,Oct,Peak Season,DE,14,11,134.61,1480.73,Corporate,TA/TO,Sunset Ltd,Company A,54,16/10/15,Confirmed
6,Fun Property,30/10/15,2015,Oct,Peak Season,IN,20,18,123.66,2225.92,Group,Website,ZanziTours,Company C,75,26/10/15,Confirmed
5,Loop Property,30/10/15,2015,Oct,Peak Season,NL,17,15,128.29,1924.34,Leisure,TA/TO,Oceanic Travels,Company B,170,20/10/15,Confirmed
4,Michamvi Property,30/10/15,2015,Oct,Peak Season,IE,18,15,132.08,1981.16,Business,OTA,Sunset Ltd,Company C,118,30/09/15,Canceled
7,Mwezi Property,30/10/15,2015,Oct,Peak Season,SG,22,19,132.29,2513.52,Leisure,TA/TO,Sunset Ltd,Company B,123,17/10/15,No Show
3,Nur Property,30/10/15,2015,Oct,Peak Season,FR,17,14,128.27,1795.85,Group,OTA,Oceanic Travels,,109,10/10/15,Canceled
1,Kasha Property,31/10/15,2015,Oct,Peak Season,DE,6,5,404.78,2023.88,Leisure,OTA,ZanziTours,Company B,83,17/10/15,Canceled
2,Casa Property,31/10/15,2015,Oct,Peak Season,UK,14,12,123.62,1483.5,Group,TA/TO,TO Africa,Company B,84,10/10/15,Canceled
6,Fun Property,31/10/15,2015,Oct,Peak Season,FR,20,18,132.91,2392.4,Leisure,Website,Oceanic Travels,Company A,114,06/10/15,Confirmed
5,Loop Property,31/10/15,2015,Oct,Peak Season,US,17,15,136.35,2045.29,Group,TA/TO,TO Africa,,130,10/10/15,Canceled
4,Michamvi Property,31/10/15,2015,Oct,Peak Season,BE,18,14,135.16,1892.23,Corporate,OTA,Oceanic Travels,Company B,38,29/10/15,Canceled
7,Mwezi Property,31/10/15,2015,Oct,Peak Season,BE,22,19,130.33,2476.3,Business,OTA,ZanziTours,Company A,8,20/10/15,Canceled
3,Nur Property,31/10/15,2015,Oct,Peak Season,CH,17,15,128.98,1934.64,Group,Group,Sunset Ltd,,117,26/10/15,Confirmed
1,Kasha Property,01/11/15,2015,Nov,Low Season,FR,6,2,228.12,456.25,Leisure,TA/TO,Sunset Ltd,Company B,116,24/10/15,No Show
2,Casa Property,01/11/15,2015,Nov,Low Season,ZA,14,6,90.97,545.85,Leisure,TA/TO,TO Africa,,72,11/10/15,Confirmed
6,Fun Property,01/11/15,2015,Nov,Low Season,CH,20,7,86.53,605.74,Corporate,TA/TO,Oceanic Travels,Company A,86,19/10/15,Canceled
5,Loop Property,01/11/15,2015,Nov,Low Season,SG,17,8,87.99,703.89,Leisure,Website,ZanziTours,,153,14/10/15,Confirmed
4,Michamvi Property,01/11/15,2015,Nov,Low Season,DK,18,7,88.08,616.59,Business,Website,Sunset Ltd,Company B,88,11/10/15,Confirmed
7,Mwezi Property,01/11/15,2015,Nov,Low Season,AT,22,6,88.34,530.04,Leisure,Website,ZanziTours,Company A,31,24/10/15,No Show
3,Nur Property,01/11/15,2015,Nov,Low Season,LV,17,6,75.61,453.69,Business,OTA,TO Africa,Company A,34,24/10/15,Canceled
1,Kasha Property,02/11/15,2015,Nov,Low Season,AE,6,3,234.93,704.79,Corporate,Group,Sunset Ltd,Company A,86,31/10/15,Confirmed
2,Casa Property,02/11/15,2015,Nov,Low Season,UK,14,4,76.93,307.71,Leisure,OTA,TO Africa,,25,25/10/15,Confirmed
6,Fun Property,02/11/15,2015,Nov,Low Season,LU,20,8,79.5,635.97,Leisure,Group,Oceanic Travels,Company A,61,08/10/15,Confirmed
5,Loop Property,02/11/15,2015,Nov,Low Season,NL,17,7,85.01,595.1,Business,Group,TO Africa,Company C,159,22/10/15,Canceled
4,Michamvi Property,02/11/15,2015,Nov,Low Season,CN,18,6,87.73,526.41,Group,Direct,Oceanic Travels,Company B,68,28/10/15,Confirmed
7,Mwezi Property,02/11/15,2015,Nov,Low Season,DK,22,9,79.72,717.47,Leisure,OTA,TO Africa,,165,07/10/15,Confirmed
3,Nur Property,02/11/15,2015,Nov,Low Season,CA,17,7,85.12,595.86,Corporate,Website,ZanziTours,,165,26/10/15,Canceled
1,Kasha Property,03/11/15,2015,Nov,Low Season,NL,6,2,237.77,475.54,Group,TA/TO,Oceanic Travels,Company B,83,09/10/15,Canceled
2,Casa Property,03/11/15,2015,Nov,Low Season,EE,14,5,84.39,421.94,Corporate,Website,TO Africa,Company B,13,27/10/15,Confirmed
6,Fun Property,03/11/15,2015,Nov,Low Season,UK,20,8,75.7,605.63,Group,Group,Sunset Ltd,Company B,128,14/10/15,No Show
5,Loop Property,03/11/15,2015,Nov,Low Season,AT,17,7,85.42,597.94,Group,OTA,Sunset Ltd,Company B,134,05/10/15,Confirmed
4,Michamvi Property,03/11/15,2015,Nov,Low Season,HU,18,5,86.82,434.08,Group,TA/TO,Sunset Ltd,Company A,46,18/10/15,Canceled
7,Mwezi Property,03/11/15,2015,Nov,Low Season,DK,22,9,72.16,649.43,Group,Direct,Sunset Ltd,,134,18/10/15,Confirmed
3,Nur Property,03/11/15,2015,Nov,Low Season,CA,17,6,88.1,528.61,Corporate,OTA,Oceanic Travels,Company A,61,13/10/15,Canceled
1,Kasha Property,04/11/15,2015,Nov,Low Season,LV,6,3,235.59,706.77,Business,Website,Sunset Ltd,Company C,28,15/10/15,Canceled
2,Casa Property,04/11/15,2015,Nov,Low Season,EE,14,4,73.96,295.84,Business,Direct,Oceanic Travels,Company A,118,05/10/15,Canceled
6,Fun Property,04/11/15,2015,Nov,Low Season,FR,20,7,81.02,567.13,Group,Website,TO Africa,,72,02/11/15,Confirmed
5,Loop Property,04/11/15,2015,Nov,Low Season,BR,17,5,86.01,430.03,Business,OTA,ZanziTours,Company A,102,22/10/15,Confirmed
4,Michamvi Property,04/11/15,2015,Nov,Low Season,FR,18,6,86.77,520.63,Leisure,OTA,TO Africa,,12,07/10/15,Confirmed
7,Mwezi Property,04/11/15,2015,Nov,Low Season,CH,22,11,81.49,896.37,Leisure,TA/TO,Sunset Ltd,,136,23/10/15,Confirmed
3,Nur Property,04/11/15,2015,Nov,Low Season,FR,17,6,76.13,456.8,Group,OTA,Sunset Ltd,Company C,152,11/10/15,Canceled
1,Kasha Property,05/11/15,2015,Nov,Low Season,SG,6,2,243.79,487.59,Corporate,OTA,ZanziTours,,19,24/10/15,Canceled
2,Casa Property,05/11/15,2015,Nov,Low Season,HU,14,6,81.8,490.77,Corporate,Group,Sunset Ltd,Company B,91,12/10/15,Canceled
6,Fun Property,05/11/15,2015,Nov,Low Season,JP,20,10,75.85,758.46,Corporate,TA/TO,Sunset Ltd,Company C,60,28/10/15,Canceled
5,Loop Property,05/11/15,2015,Nov,Low Season,DK,17,8,82.94,663.49,Corporate,Corporate,TO Africa,Company A,32,23/10/15,Canceled
4,Michamvi Property,05/11/15,2015,Nov,Low Season,NL,18,6,74.9,449.38,Business,Direct,TO Africa,Company C,48,27/10/15,Confirmed
7,Mwezi Property,05/11/15,2015,Nov,Low Season,DE,22,9,86.15,775.34,Leisure,Group,TO Africa,Company B,133,22/10/15,Confirmed
